date,starttime,endtime,session_id,block_focus,keystroke_intervals_mean,burstiness,scroll_rate,idle_time_percent,microEMA,sleep_hours_prev_night,action,reward
2025-12-25,19:02,22:01,20251225_evening_132549da,0.8502501274348336,276.6970442291452,0.8040385583974522,18.0,9.222268380628186,0.8690917892932638,6.0,evening,0.9519795977958508
2025-12-26,21:05,22:27,20251226_evening_e60f952b,0.747763732289122,242.59647151846082,0.5273996221226763,7.0,9.823499218908047,0.863641421296616,7.0,evening,0.7246701374464384
2025-12-27,19:33,21:07,20251227_morning_90f8eaf1,0.3597907342899213,139.4070069822793,0.7193536223691586,25.0,80.35181084349344,0.1100632842011152,7.0,morning,0.2614110430644168
2025-12-28,18:13,21:00,20251228_morning_7e83059c,0.7828760610389263,205.99979361537515,0.8902580530178021,70.0,12.203049432184866,0.9250471753430144,6.0,morning,0.6753020621527777
2025-12-29,19:19,21:15,20251229_evening_d9880b55,0.564082210768821,153.31690502182886,0.0794065846430295,29.0,12.512525714174693,0.6316435150828916,5.0,evening,0.48789741900877825
2025-12-30,18:16,19:47,20251230_evening_8b143e12,0.43689024668202514,163.49448284436824,0.7314964903403623,6.0,85.04716147608377,0.0543907485223111,7.0,evening,0.5694041281412696
2025-12-31,18:57,19:48,20251231_evening_bd45d7e8,0.7673178547685398,190.44731495769494,0.1874119440975822,66.0,34.46040844475596,0.6442567236508115,8.0,evening,0.7407289584889569
2026-01-01,10:01,11:58,20260101_evening_89d54037,0.8358627416888073,280.97567186866496,0.7560138550396895,64.0,5.754548061466844,0.7705888572498937,8.0,evening,0.9467319410449676
2025-12-19,06:55,08:36,20251219_evening_1366fa57,0.7142767111768592,198.05478846219484,0.8190635138616561,35.0,5.189529951841088,0.0698006546146289,4.0,evening,0.7272465398640791
2025-12-20,10:16,11:41,20251220_evening_fc58d5c4,0.78498955023445,236.40199881316386,0.5407937549855444,24.0,14.217044670389557,0.5546877097800863,6.0,evening,0.7172397669182368
2025-12-21,08:02,08:50,20251221_afternoon_0cc3c2e2,0.8787630146575555,266.9730433983599,0.8549439866948886,36.0,10.886648554422306,0.8745691375602048,5.0,afternoon,0.9075936248413038
2025-12-22,06:56,09:54,20251222_evening_3700c446,0.5128512861412804,199.46602997018337,0.3143501131837484,0.0,66.51461942384054,0.8102585866995313,4.0,evening,0.4364752356202319
2025-12-23,08:03,09:52,20251223_afternoon_fb5cda79,0.7398222505508387,228.03977678491876,0.4711678989328146,14.0,15.732628000182824,0.4138274653207958,6.0,afternoon,0.7188648256668962
2025-12-24,09:46,11:26,20251224_afternoon_a3553c8e,0.8600660800272356,275.14548895309304,0.7817132741484566,36.0,13.823783696196312,0.8069961349874147,7.0,afternoon,0.9216512176628943
2025-12-25,06:57,08:28,20251225_evening_67e8620e,0.9477463155387174,245.74214080634698,0.727447491151245,12.0,12.455207685745101,0.8557111209245566,8.0,evening,0.8866418771484339
2025-12-26,07:45,09:50,20251226_evening_23cc128a,0.7938608708070026,187.32792799569938,0.3577982653254418,7.0,67.10552838599145,0.5797261570972247,9.0,evening,0.7036231872633011
2025-12-27,07:47,08:57,20251227_afternoon_29d880f7,0.454921415623917,151.07370491910623,0.4942124472502999,4.0,43.53242214552362,0.4529110702676108,5.0,afternoon,0.5112200215182007
2025-12-28,07:24,08:54,20251228_afternoon_4f8ab237,0.8551499312684735,284.1572079700931,0.866442823020545,59.0,10.786619432792895,0.8998872562937039,9.0,afternoon,0.8989262321992108
2025-12-29,10:48,12:54,20251229_evening_1179fd35,0.539512055605928,194.36547908307674,0.3352080473708727,72.0,31.198402032641848,0.0606049077149097,8.0,evening,0.5654543000827508
2025-12-30,08:56,10:52,20251230_evening_069f6273,0.4599633416671731,154.0849288897153,0.1737615931357438,0.0,48.25004202353607,0.6853953434460057,9.0,evening,0.4744027655469782
2025-12-31,10:35,11:36,20251231_afternoon_7ed07e9d,0.8433186886320384,280.0713241229908,0.7665375249014404,35.0,10.554650671989048,0.7826017343528937,7.0,afternoon,0.9726872882378867
2026-01-01,09:55,10:41,20260101_afternoon_b6e05a58,0.6570704666813291,219.7499110331169,0.8259782127080818,34.0,38.7237271178096,0.1714341767105427,6.0,afternoon,0.6626216809645451
2025-12-19,10:45,11:26,20251219_afternoon_03f29677,0.50294833663474,159.91244950971893,0.1006374785235333,65.0,90.65722106721628,0.4535789999228341,7.0,afternoon,0.4796158704405652
2025-12-20,08:32,09:02,20251220_morning_289255a3,0.22737491761754172,141.4038543087293,0.2398741127559447,62.0,1.6061864981006146,0.4548724428028682,9.0,morning,0.20268873162667106
2025-12-21,15:05,17:25,20251221_afternoon_8088922f,0.9158176227985608,270.1521421146332,0.7190401676112422,22.0,6.555459580996078,0.8134678495717218,7.0,afternoon,0.9505126404132035
2025-12-22,14:47,15:57,20251222_morning_0c460b8e,0.8926355039189773,233.96827216875238,0.8460579046337203,8.0,9.227761920103795,0.8577841014657375,8.0,morning,0.973531652325756
2025-12-23,12:51,14:37,20251223_evening_3c85b444,0.442304367855346,184.06486063626213,0.4503509789054126,33.0,79.75473605371994,0.6390321589149208,5.0,evening,0.49230921494274144
2025-12-24,14:54,15:56,20251224_evening_64f8efa4,0.6490994707740736,211.363666947801,0.7488263369633065,45.0,61.59119156767212,0.9535350978515088,7.0,evening,0.7875885106337169
2025-12-25,14:29,15:44,20251225_afternoon_ab6aad5d,0.7829117105390182,223.83158690482944,0.6511475848816741,77.0,84.32780909364024,0.8816156398779976,8.0,afternoon,0.6730029400107618
2025-12-26,12:05,13:10,20251226_evening_21b95111,0.6279672541714625,226.9804403290746,0.6209285674784312,3.0,9.751432564089749,0.5844997955307902,5.0,evening,0.7418050627832863
2025-12-27,14:58,15:41,20251227_evening_a226cc20,0.6973049359168427,209.645910966432,0.3523749466096544,29.0,55.89806340997741,0.8337919509188273,6.0,evening,0.7591830745447096
2025-12-28,12:23,14:30,20251228_evening_441d1e95,0.6829197525874724,235.3855092884617,0.8414475530847599,94.0,50.108788026219706,0.642577610323634,9.0,evening,0.7549387107249391
2025-12-29,16:52,18:47,20251229_evening_dedef691,0.555536748111003,178.69257624749662,0.4712871673981645,74.0,70.61931829633586,0.0785578309237271,6.0,evening,0.5078673428469255
2025-12-30,12:52,15:06,20251230_morning_1c1c6dea,0.8359221476577169,252.53716014883503,0.7501977650604059,98.0,10.798225916897945,0.7962802770658901,4.0,morning,0.8642409865165934
2025-12-31,15:56,17:32,20251231_morning_8ebdace5,0.6973902828573787,204.80144997699477,0.6341421382957368,71.0,54.07345671331042,0.0949084412673462,8.0,morning,0.7685443198934245
2026-01-01,15:06,16:27,20260101_afternoon_186ffc36,0.7555910225527536,234.43112799334733,0.1262647415645027,2.0,42.95959435760647,0.5940827805697124,5.0,afternoon,0.6917126299589194
2025-12-19,14:56,16:46,20251219_afternoon_722b0faa,0.5874100572975463,186.361890658589,0.676177562075434,13.0,30.883442400734083,0.7026402058582288,7.0,afternoon,0.45465642989228033
2025-12-20,21:46,22:22,20251220_afternoon_fbcb0903,0.5120151063691382,174.20614007445488,0.325104015431699,59.0,48.226436125219216,0.0665276082108552,6.0,afternoon,0.5385291852546382
2025-12-21,18:04,21:04,20251221_evening_f84061a8,0.6332541361419854,188.60911267578322,0.6863271966860974,76.0,11.84923587684006,0.2307946539265317,5.0,evening,0.7887903493738995
2025-12-22,18:01,19:25,20251222_evening_85364821,0.5368997572883716,180.11978292544057,0.0696411481624057,44.0,96.15133389830848,0.9156722322616498,8.0,evening,0.48506934713114663
2025-12-23,21:21,23:43,20251223_morning_c3f90abd,0.8419854061746587,266.76782700130826,0.7981838936428997,95.0,8.53607496097448,0.7725977947849709,4.0,morning,0.9564661818336883
2025-12-24,20:04,22:46,20251224_morning_aa5f3b68,0.6252682397275107,223.2167162272249,0.8557372589057863,33.0,95.24671166878468,0.2462860188105315,6.0,morning,0.7094916046420773
2025-12-25,19:39,21:14,20251225_afternoon_a2bcebcf,0.644371378633356,233.55289493249225,0.2271795570235149,44.0,22.672738232996327,0.6906797711480066,9.0,afternoon,0.6897890822154494
2025-12-26,18:46,21:02,20251226_morning_1341d9b7,0.3872546640170196,148.34998884340024,0.83704112524294,60.0,87.9341020176528,0.5967764199616896,5.0,morning,0.1646043941963872
2025-12-27,18:08,20:16,20251227_morning_97ab0c0e,0.36902510520443593,149.3844615800886,0.2792760884544104,82.0,80.87899845635384,0.5015756999179484,9.0,morning,0.29757388983174704
2025-12-28,18:15,19:57,20251228_morning_aca22483,0.658425981112519,181.8617842488299,0.6428819100587077,15.0,67.71524124576736,0.9761869749880836,5.0,morning,0.7446154629021202
2025-12-29,18:37,19:30,20251229_morning_6a77a65d,0.8741428283473469,286.1766495951405,0.8606868216626602,65.0,6.528229738894628,0.751892915093351,5.0,morning,0.9080871478578026
2025-12-30,18:16,20:34,20251230_morning_c90491bb,0.8704288444860088,239.01719121204977,0.7722777527531375,39.0,7.5974064163435795,0.8412107635454601,8.0,morning,0.9779106237416171
2025-12-31,21:26,00:13,20251231_afternoon_2ab019b7,0.9003261206480806,230.231168115606,0.7012284088910276,16.0,8.650549875723765,0.8513388132788311,8.0,afternoon,0.9456330430547516
2026-01-01,09:03,11:37,20260101_afternoon_ad90997b,0.6258451709586599,242.6064619489103,0.2126443763710961,33.0,50.15154614797338,0.8845832929211878,8.0,afternoon,0.7957371601186254
2025-12-19,10:59,12:59,20251219_morning_143e8277,0.34500931710049276,126.40662586786144,0.0331893545624262,15.0,7.089157589128536,0.1252205595168314,7.0,morning,0.25281046812370955
2025-12-20,10:47,13:01,20251220_afternoon_63cfc23e,0.42447153970805857,189.18055443972688,0.3039464012407238,59.0,31.286316085513,0.2005529778452665,5.0,afternoon,0.5777271008784794
2025-12-21,09:28,10:59,20251221_evening_19cca5f6,0.6222787284164616,244.3460948304397,0.653162790531283,65.0,93.52970985453275,0.2162270091277797,6.0,evening,0.6917408602145448
2025-12-22,08:37,09:36,20251222_morning_1ade5764,0.8633560404996894,261.86301636806877,0.7284217635063336,65.0,10.608880293851339,0.8712560638188626,9.0,morning,0.9897830635561629
2025-12-23,08:29,08:59,20251223_evening_491f5a0f,0.4044517792549611,185.19073407587675,0.871204482263052,89.0,98.19056980765392,0.6030395550532833,8.0,evening,0.40489964211718565
2025-12-24,07:48,09:25,20251224_afternoon_0e7fb226,0.8237878528132645,279.6344475994698,0.8709491226549151,12.0,7.138505157870522,0.8962621051998639,8.0,afternoon,0.8544212406395785
2025-12-25,07:00,09:22,20251225_afternoon_d0de7703,0.7239131337623922,243.63024771394385,0.7884473432532987,55.0,24.7510073140412,0.940773299689501,9.0,afternoon,0.6705466788498708
2025-12-26,09:28,12:12,20251226_evening_4303bc6a,0.7528639889616017,220.63189461444284,0.6649849034759953,30.0,16.281504967686377,0.775911532807306,9.0,evening,0.6789974452944878
2025-12-27,10:12,11:52,20251227_afternoon_3368f286,0.5646584491827362,179.12697697462204,0.260286857566003,33.0,18.691444060846163,0.1279369245117831,5.0,afternoon,0.48363258018186916
2025-12-28,10:14,12:12,20251228_morning_db53a014,0.6607299539181601,247.6125958641431,0.90719503070583,38.0,1.9795658347254383,0.347507082425181,8.0,morning,0.7748604636969993
2025-12-29,14:32,16:48,20251229_evening_a1fdf6e0,0.5581184087516033,163.3413703153331,0.670732311905834,66.0,39.06821109859392,0.4353936461757356,9.0,evening,0.5837472138896049
2025-12-30,14:11,14:43,20251230_morning_8d0cbd70,0.8087269817826734,242.67049189040324,0.8164840081242,7.0,5.977294944307139,0.89834103665896,7.0,morning,0.9434893225502171
2025-12-31,12:01,12:43,20251231_evening_e91aaae4,0.6351232763277447,242.0018747575764,0.110989469213481,86.0,41.16554604567024,0.6693086091618792,7.0,evening,0.6939308646292335
2026-01-01,19:43,20:53,20260101_afternoon_75ff0dbf,0.7957546719750315,248.37085231875943,0.4470555438064254,77.0,93.49944318387654,0.8918931032565626,8.0,afternoon,0.7143131987691851
2025-12-19,20:56,21:44,20251219_evening_84e94972,0.7257013061869961,246.83113703833752,0.4603582712019263,54.0,43.05402095071899,0.306051463522788,9.0,evening,0.7023251287947694
2025-12-20,19:02,20:10,20251220_evening_2fe0bf71,0.6928260835186892,185.2935085754369,0.86456360952267,26.0,87.79844969848348,0.5518771364211856,5.0,evening,0.7683894870618924
2025-12-21,21:29,00:09,20251221_morning_c9448e76,0.6235377032799022,207.14822845116282,0.5466482201877885,92.0,60.55047666158765,0.7894094219135857,5.0,morning,0.6685250268472002
2025-12-22,20:42,23:07,20251222_afternoon_3eef7150,0.6924375528832019,231.9733764812342,0.3804005489704096,52.0,24.71315546613919,0.4162180588453493,5.0,afternoon,0.6566215967730314
2025-12-23,18:43,20:16,20251223_morning_6710d1a2,0.8799131507354223,257.988048597195,0.7826907754031384,38.0,10.445013613877933,0.8242965498005835,4.0,morning,0.8758609408653136
2025-12-24,21:58,23:37,20251224_afternoon_8a2a4327,0.8548123923881267,282.5244391152688,0.7030382905294693,64.0,10.031346303064275,0.8857562574927804,8.0,afternoon,0.9231045620180447
2025-12-25,19:21,21:58,20251225_morning_64b228c0,0.5226551618598432,195.64465394803727,0.4225484283119446,16.0,33.34625935960105,0.0552225207430284,5.0,morning,0.4916966704610341
2025-12-26,20:55,22:11,20251226_evening_c00a3c10,0.7070223233611153,206.61170179066667,0.0420246751714052,29.0,67.7540945503534,0.9423834540022769,7.0,evening,0.7336463164288357
2025-12-27,18:44,20:42,20251227_morning_3c3d21c6,0.36245771481538647,107.3937878067803,0.7399041207669304,52.0,7.211109292943519,0.074821205194973,9.0,morning,0.10787726455266078
2025-12-28,19:51,21:56,20251228_afternoon_557c223d,0.8529187693412308,265.36293725206633,0.7927419709936747,12.0,11.19717595345248,0.8060154732273082,6.0,afternoon,0.8665604326155862
2025-12-29,18:14,20:25,20251229_afternoon_ff915180,0.7403564891628465,226.26377353929087,0.2800373295504894,20.0,38.14410414133115,0.5298812610885262,6.0,afternoon,0.7718742854556992
2025-12-30,20:41,23:15,20251230_evening_3b094c1b,0.5712057536992444,156.92095503853807,0.8583416767991209,18.0,98.20495370159624,0.9853038322872856,5.0,evening,0.5648636523835621
2025-12-31,19:03,21:43,20251231_afternoon_beb758f9,0.8539481923094354,252.06996565140167,0.7134550152949731,52.0,7.482626824167337,0.7982981774999802,6.0,afternoon,0.946637794598563
2026-01-01,18:59,21:23,20260101_morning_1218d42c,0.5720452613491662,183.79858241522072,0.9107701616439152,18.0,73.3486746492104,0.1144315186123585,6.0,morning,0.42705017378467686
2025-12-19,20:51,22:49,20251219_evening_1066e8c2,0.6502807890904866,231.10955879444003,0.7539619035967839,56.0,11.619095652544598,0.0087061470625435,4.0,evening,0.6732524549710555
2025-12-20,21:20,21:56,20251220_afternoon_6efbb2d0,0.44387851275517104,154.17572169163356,0.8049067768414386,24.0,78.09958936149914,0.1555714368693023,7.0,afternoon,0.5043392037916767
2025-12-21,20:47,21:29,20251221_afternoon_cec2ef3a,0.9001376485021276,283.94629117719313,0.8338049659686178,85.0,14.494533347629893,0.8408945690025771,7.0,afternoon,0.8730407829393919
2025-12-22,10:58,12:14,20251222_morning_0daf4341,0.8165286592648738,287.8480794666342,0.7896792292778831,30.0,14.761693219698271,0.7699083141900709,4.0,morning,0.9527948879686532
2025-12-23,07:05,08:47,20251223_morning_fd66b05b,0.8043506811082588,226.9285600010784,0.7294033323357397,80.0,6.075986483077168,0.884554025969866,4.0,morning,0.936223522174298
2025-12-24,09:01,10:45,20251224_evening_726476ab,0.701190854742378,220.50790151743752,0.3047510953861333,54.0,32.5253905924552,0.0205208147293252,6.0,evening,0.6964386283045927
2025-12-25,06:06,07:06,20251225_afternoon_bb80ce62,0.7142256626751419,185.11170709543745,0.8293946648588469,22.0,94.12724482418515,0.8266183455024887,8.0,afternoon,0.7535421906940855
2025-12-26,09:35,10:48,20251226_morning_998f61f4,0.3121754586123905,148.04826267307902,0.2815211984149299,31.0,91.47311149565036,0.3655957010039667,9.0,morning,0.14939890720573892
2025-12-27,06:45,09:45,20251227_evening_b621e56a,0.6675664634964231,221.0314198826478,0.872753839566128,61.0,1.1480659749377842,0.3536966865807339,9.0,evening,0.6838469153992308
2025-12-28,07:40,08:34,20251228_afternoon_970a6b9f,0.8036042452861276,223.8500851245633,0.7373124429088425,73.0,11.666622957147112,0.7505107290368838,6.0,afternoon,0.9554576098824376
2025-12-29,10:28,12:32,20251229_afternoon_fa406368,0.6986579895880535,224.0033860638352,0.7036859774607958,9.0,97.71042330515732,0.9753732771464207,9.0,afternoon,0.72802561946574
2025-12-30,07:09,09:48,20251230_evening_2f30ea97,0.5010267350517839,152.2063809265821,0.5406984766449103,99.0,10.31213624080758,0.1701154173092814,4.0,evening,0.572365246218086
2025-12-31,06:59,08:43,20251231_evening_58d5ad73,0.771513816384913,201.67516785701213,0.0965344701954408,71.0,54.778469438331946,0.8982380639532351,7.0,evening,0.7173251398235965
2026-01-01,06:38,07:22,20260101_morning_bced58e6,0.5293789998853959,174.52524022747107,0.2418938282588389,53.0,97.8957507041104,0.776803332139888,9.0,morning,0.5509169626168555
2025-12-19,10:12,10:54,20251219_afternoon_9b11ff9a,0.49669513456867403,195.35319243297795,0.0124040362773147,51.0,55.549542410586014,0.076479955499313,6.0,afternoon,0.4539151408240644
2025-12-20,06:00,06:49,20251220_afternoon_0b24f4b9,0.590494993845406,152.66430070833917,0.4687679654645058,19.0,18.9815302972156,0.9867291015008488,8.0,afternoon,0.48349627862721034
2025-12-21,10:11,11:32,20251221_afternoon_f7a7d634,0.9299261076095805,229.55368462589078,0.8500569201420412,31.0,10.573004799936196,0.7652112728361589,6.0,afternoon,0.8633187680291023
2025-12-22,12:38,13:37,20251222_evening_520ac838,0.5372874962962547,176.3512899307217,0.5983574842977588,13.0,20.444057394954683,0.0985829270224123,5.0,evening,0.43278077007301324
2025-12-23,15:38,16:14,20251223_morning_5c310216,0.8861401240863198,225.89740293657823,0.7484783802056372,49.0,13.271815818994083,0.8407064635627983,6.0,morning,0.9935194628277824
2025-12-24,13:46,15:44,20251224_afternoon_dd1cd890,0.9324928448557417,221.09938136155958,0.8109411852577781,27.0,12.650783459257294,0.8941584253172029,4.0,afternoon,0.8854366406036146
2025-12-25,16:44,19:06,20251225_evening_74c53a2f,0.8348354348902077,224.8755348533632,0.7658051997270926,52.0,6.9495915269137445,0.7727188347290508,7.0,evening,0.9682005283237082
2025-12-26,15:01,17:19,20251226_afternoon_e4938307,0.5935581336012141,179.0141576834606,0.0481428359783534,23.0,51.67899391281582,0.1559808636989331,7.0,afternoon,0.4687887129187874
2025-12-27,14:33,15:45,20251227_morning_0dd3321b,0.3112287089480184,134.17388522974656,0.9028949951919872,78.0,74.0161368761463,0.4784961162559619,9.0,morning,0.17615857722147543
2025-12-28,14:44,15:14,20251228_afternoon_439d8367,0.8669628828992794,260.53922664815633,0.7851610114167796,21.0,8.576927096618068,0.8098866953668783,4.0,afternoon,0.8875179070668833
2025-12-29,21:00,23:17,20251229_morning_0a8b7253,0.8278080663887777,273.5094720430607,0.8209193804542508,29.0,8.910752433421816,0.7893842730997108,5.0,morning,0.9720638202718005
2025-12-30,19:32,22:29,20251230_morning_4d0cb507,0.8809939684054634,235.88544425035505,0.7760802479371172,62.0,9.042618889672601,0.7860959246414999,4.0,morning,0.9131542400811641
2025-12-31,19:48,20:32,20251231_afternoon_9ab9262e,0.8313125695471848,231.54815824370723,0.7887187954289787,3.0,6.226106099398745,0.8299528790205025,6.0,afternoon,0.8765255855698527
2026-01-01,18:22,20:17,20260101_afternoon_4706d0bc,0.7284347137783713,191.95359926490457,0.1853301795287144,76.0,59.535966125860405,0.1742434016453795,4.0,afternoon,0.6576053050684102
2025-12-19,21:15,21:59,20251219_morning_762729b2,0.36437845728486984,101.34340013625363,0.0789691621908286,58.0,17.211060282277767,0.8754056251218343,4.0,morning,0.16111572587204015
2025-12-20,21:02,22:20,20251220_evening_1b0bdf38,0.7788363904158554,196.09238264933686,0.2395101699095381,86.0,92.55222078518808,0.4417464916377071,5.0,evening,0.7853786229860994
2025-12-21,21:30,00:11,20251221_morning_a13efd5e,0.6000431041910808,242.9318782557434,0.7945782787001903,7.0,6.833410484560421,0.984234499234434,6.0,morning,0.741139282731965
2025-12-22,19:52,21:34,20251222_afternoon_f3aa5d78,0.6369887518665115,189.37480720940195,0.0346702667264833,81.0,43.03747496907933,0.3957079635737925,8.0,afternoon,0.7219956720676093
2025-12-23,19:14,20:43,20251223_afternoon_52f34a7e,0.6583903619443988,222.34267145296226,0.5828068350834896,11.0,69.57974776554448,0.7151864547802412,8.0,afternoon,0.7843474154863128
2025-12-24,18:35,20:21,20251224_evening_f6a2c4ec,0.7376297773636122,192.85783655943072,0.99543751619131,30.0,45.80222116682587,0.2819190429047291,7.0,evening,0.7848481507774345
2025-12-25,20:54,21:27,20251225_morning_8fa8fbaf,0.5940695793811862,197.04684145272128,0.8556960938375394,77.0,9.209525323290237,0.3638096411409335,9.0,morning,0.47081351470502003
2025-12-26,19:31,21:33,20251226_morning_687e8c2f,0.22036564743435075,120.52938813620278,0.5214456890435895,33.0,55.337901612670734,0.1907259875908946,4.0,morning,0.289377407396355
2025-12-27,18:51,21:33,20251227_morning_d8366132,0.3527897169005425,113.683199115354,0.0636409092866423,81.0,64.16319088273545,0.347062368499395,7.0,morning,0.21009532739873443
2025-12-28,08:02,10:33,20251228_afternoon_2d92ea24,0.9486928800185253,260.2263273357401,0.8813383013866747,97.0,6.144058760566323,0.7884270642791135,5.0,afternoon,0.8782580397819244
2025-12-29,08:38,09:19,20251229_morning_98e65bb5,0.902743767370418,263.18361563167616,0.7530390290547374,74.0,13.355920898866001,0.7723215847570328,8.0,morning,0.9909265701459369
2025-12-30,08:50,10:56,20251230_evening_308b7cfa,0.4920412286400856,159.8549107864328,0.1149329970595668,75.0,56.36599710287622,0.6642017130717857,4.0,evening,0.5482016345967051
2025-12-31,08:04,10:31,20251231_afternoon_65437754,0.8094643018005279,269.49314582371875,0.8586603448335087,48.0,11.357237164134842,0.7822806322368032,5.0,afternoon,0.9541918881332132
2026-01-01,09:14,11:56,20260101_afternoon_e148aa32,0.6369981688646165,224.34867965922143,0.9096268194365924,78.0,67.20560387522534,0.0449614415915511,9.0,afternoon,0.7352355633658253
2025-12-19,07:22,08:17,20251219_morning_75ea465c,0.2562977908059427,114.08405380646705,0.6692002629380784,56.0,58.35569673248185,0.1263564813145106,5.0,morning,0.1018494451077638
2025-12-20,06:34,08:14,20251220_evening_bc4eaf5b,0.7140224600804352,213.78794681295136,0.8292867993167555,94.0,52.57562195591349,0.5625552012730474,4.0,evening,0.7996481533499021
2025-12-21,09:17,11:32,20251221_afternoon_fa218973,0.9026908232919497,275.8702470629951,0.8503191876882523,92.0,6.561425421722787,0.7848045064480341,9.0,afternoon,0.8912248107740977
2025-12-22,09:58,12:38,20251222_afternoon_f6936e3f,0.6433052524419247,187.1302992511869,0.5717723520483222,25.0,0.2018517748233916,0.9404192073007468,5.0,afternoon,0.6728806749405578
2025-12-23,09:38,10:52,20251223_morning_80462bd5,0.8092663615918476,233.78665542618708,0.7933856041369349,17.0,10.527258885885958,0.7950252056648921,9.0,morning,0.9369365323663303
2025-12-24,06:28,08:53,20251224_morning_86a6b23a,0.649196468704527,235.40189200911232,0.4304274103209902,95.0,11.706604142416865,0.5227601415618698,4.0,morning,0.7974612790700089
2025-12-25,06:19,07:59,20251225_evening_fff25611,0.9248162907946003,264.4431917342505,0.8496767713405314,85.0,5.929475702585208,0.7948670384049207,4.0,evening,0.9203740017424058
2025-12-26,08:35,11:15,20251226_morning_d4e10e21,0.2983260947297124,142.6792002185215,0.4345959608587117,37.0,61.22581507618447,0.656055021975704,9.0,morning,0.14737210739246417
2025-12-27,07:44,10:16,20251227_evening_1a6728e7,0.7338155412156441,245.53448077422047,0.7738796557301564,80.0,21.308500868480817,0.559578854465342,6.0,evening,0.7651982925468144
2025-12-28,08:34,09:36,20251228_afternoon_f7a8604a,0.857169574203567,233.8463681256519,0.8018935007996161,86.0,13.019481987882328,0.7928820374899807,7.0,afternoon,0.9047698179061104
2025-12-29,12:37,14:23,20251229_evening_fae43a83,0.4555444464894025,155.3993948676739,0.8925232899548461,87.0,0.6682129223887778,0.6580825847491903,5.0,evening,0.4723243325278808
2025-12-30,12:00,13:47,20251230_evening_3855f944,0.42038779906526974,184.5502747348538,0.4433800143791877,49.0,77.23010151653429,0.1170117248579462,5.0,evening,0.5382746817830187
2025-12-31,13:10,16:01,20251231_evening_8ec1dcaf,0.7388885518127994,223.9318118027118,0.607089578718754,7.0,62.52047695304422,0.7997179136187196,6.0,evening,0.7026763611643264
2026-01-01,13:18,14:21,20260101_afternoon_412625f9,0.7688192067752593,234.9910086407648,0.6313075530919887,40.0,37.35548010476819,0.1232325757163248,6.0,afternoon,0.6749055075369079
2025-12-19,15:46,17:45,20251219_morning_d7bd407d,0.23041423323449214,148.30064338313878,0.5916971623063255,5.0,5.048894441240792,0.6985306252091371,6.0,morning,0.12833460132189617
2025-12-20,15:35,16:40,20251220_afternoon_7df1f6fd,0.558583048940366,158.63089523647218,0.7026337730855163,68.0,62.74865717842793,0.4161453676406067,8.0,afternoon,0.5998137323237753
2025-12-21,14:54,15:46,20251221_morning_b8f97fd8,0.6523206910134985,231.83386139133773,0.2374334683748062,43.0,38.56135128656481,0.5138507345765979,8.0,morning,0.7877795591524943
2025-12-22,14:42,16:34,20251222_evening_2e0fc217,0.46041029971073627,192.73145164051502,0.5123637775457907,63.0,93.62671394132192,0.9032980143757106,9.0,evening,0.4754825683121285
2025-12-23,12:54,13:36,20251223_evening_18a53a7c,0.47610378929759345,181.99264101757012,0.1042248028083476,28.0,54.19900748897659,0.8898837264734866,8.0,evening,0.4185830208417867
2025-12-24,15:05,15:49,20251224_evening_cbb43509,0.6865438365727291,197.00157475142822,0.3845113276448125,27.0,93.96515112935082,0.8178563056550295,4.0,evening,0.7136714297506099
2025-12-25,14:49,16:13,20251225_evening_3566c393,0.8071046078701904,273.1152098383211,0.7035419896610787,10.0,7.162208437295786,0.8574138538486988,9.0,evening,0.8689814999081815
2025-12-26,12:48,15:31,20251226_evening_d8340eda,0.7548701323716602,233.44455988446165,0.6522242595454725,64.0,72.57259103641033,0.7362398101338331,5.0,evening,0.7210545858978301
2025-12-27,14:57,17:04,20251227_morning_80e7a784,0.24017463120929897,115.72417472352366,0.9505310525862036,18.0,61.72490208487257,0.5128970555188094,7.0,morning,0.29396925370802196
2025-12-28,13:20,14:57,20251228_morning_95ffa21d,0.6311868554169426,209.31126435785922,0.6006510665483559,8.0,73.94082298313118,0.8696060824747774,4.0,morning,0.6969565122242397
2025-12-29,20:29,22:12,20251229_evening_1d124871,0.45557837934546136,192.30430544876617,0.7435939161765598,26.0,21.46678639725368,0.4027758332328999,5.0,evening,0.4613895406983034
2025-12-30,20:53,23:06,20251230_afternoon_22467fa6,0.7512722816670288,208.70472567103891,0.5062660594952028,33.0,66.49945162377738,0.9702353444148768,5.0,afternoon,0.6943744056116742
2025-12-31,18:38,19:21,20251231_afternoon_4ce9ffee,0.8744233272147658,267.68457093650625,0.7144135909726969,43.0,6.168329869281564,0.8232997822974937,9.0,afternoon,0.9592599664120286
2026-01-01,21:05,21:53,20260101_evening_c4500d50,0.8752424832753172,269.8677004641915,0.877454172374178,67.0,6.633051478791142,0.7837286395544025,6.0,evening,0.9735818238245159
2025-12-19,20:03,21:17,20251219_morning_2510d982,0.23755189274473854,144.78095464613259,0.254391580841847,99.0,32.704464415181775,0.279415884176072,6.0,morning,0.2621216792180646
2025-12-20,19:40,21:08,20251220_afternoon_45c6a42c,0.45785813006840026,158.18590944441652,0.3618530932051387,81.0,89.00570254652526,0.1316535887932584,4.0,afternoon,0.42009307305008126
